location,hour,minute,flow,speed,maxspeed
0046,16,0,2940,78,79
0046,16,2,3090,79,79
0046,16,4,2670,79,80
0046,16,6,3180,78,79
0046,16,8,2925,80,81
0046,16,10,2895,78,79
0046,16,12,3075,79,80
0046,16,14,2505,79,80
0046,16,16,3015,79,80
0046,16,18,2850,79,80
0046,16,20,2835,78,80
0046,16,22,3105,78,79
0046,16,24,3435,77,79
0046,16,26,2760,80,82
0046,16,28,2610,79,80
0046,16,30,2940,80,81
0046,16,32,2700,79,81
0046,16,34,3030,80,86
0046,16,36,3135,80,80
0046,16,38,2610,79,80
0046,16,40,2700,79,81
0046,16,42,2835,78,78
0046,16,44,3075,77,78
0046,16,46,3120,78,80
0046,16,48,3000,78,79
0046,16,50,2865,79,80
0046,16,52,3030,79,82
0046,16,54,3300,78,80
0046,16,56,3105,80,86
0046,16,58,2850,80,83
0046,17,0,3240,78,79
0046,17,2,2715,79,81
0046,17,4,2895,78,79
0046,17,6,2955,79,82
0046,17,8,3255,79,82
0046,17,10,3060,78,80
0046,17,12,2700,78,79
0046,17,14,3345,78,79
0046,17,16,3165,78,79
0046,17,18,3420,79,79
0046,17,20,3225,78,80
0046,17,22,3585,77,78
0046,17,24,3135,79,81
0046,17,26,3525,77,78
0046,17,28,3345,77,78
0046,17,30,3060,79,85
0046,17,32,2970,80,83
0046,17,34,3195,77,78
0046,17,36,2670,79,80
0046,17,38,3180,78,79
0046,17,40,2940,77,79
0046,17,42,3285,78,79
0046,17,44,3180,79,81
0046,17,46,3195,79,82
0046,17,48,2880,79,80
0046,17,50,3165,78,79
0046,17,52,3075,79,80
0046,17,54,3090,78,80
0046,17,56,2820,78,79
0046,17,58,3210,77,79
0046,18,0,2895,79,79
0046,18,2,2940,79,81
0046,18,4,2625,78,79
0046,18,6,2895,78,79
0046,18,8,3045,79,81
0046,18,10,2445,78,80
0046,18,12,2490,78,80
0046,18,14,2775,78,79
0046,18,16,2595,78,79
0046,18,18,2505,80,81
0046,18,20,3135,78,79
0046,18,22,2910,80,84
0046,18,24,2610,79,80
0046,18,26,2460,79,80
0046,18,28,2625,78,79
0052,15,30,3720,80,84
0052,15,32,4350,76,80
0052,15,34,4005,74,75
0052,15,36,3855,75,76
0052,15,38,4065,74,76
0052,15,40,4455,75,76
0052,15,42,4215,75,76
0052,15,44,4305,74,75
0052,15,46,4350,74,76
0052,15,48,4260,75,76
0052,15,50,4065,75,76
0052,15,52,4455,75,76
0052,15,54,4275,75,76
0052,15,56,4320,75,75
0052,15,58,3945,74,76
0052,16,0,3720,75,76
0052,16,2,4140,74,75
0052,16,4,3855,76,78
0052,16,6,4605,74,77
0052,16,8,4005,74,75
0052,16,10,3645,76,79
0052,16,12,4080,75,76
0052,16,14,3630,76,77
0052,16,16,4140,74,75
0052,16,18,4140,75,76
0052,16,20,3900,74,76
0052,16,22,4020,74,74
0052,16,24,4110,74,76
0052,16,26,3735,74,77
0052,16,28,3600,77,81
0052,16,30,3900,74,76
0052,16,32,4080,74,75
0052,16,34,4170,75,78
0052,16,36,3915,75,76
0052,16,38,3750,76,77
0052,16,40,3915,75,76
0052,16,42,3615,75,78
0052,16,44,3990,75,76
0052,16,46,4170,74,76
0052,16,48,4050,74,75
0052,16,50,3915,74,76
0052,16,52,4110,76,79
0052,16,54,3930,74,76
0052,16,56,4290,74,75
0052,16,58,4200,74,76
0052,17,0,4035,75,76
0052,17,2,3840,76,76
0052,17,4,4050,75,76
0052,17,6,3900,76,78
0052,17,8,3840,74,78
0052,17,10,3795,76,77
0052,17,12,3795,74,75
0052,17,14,4110,74,75
0052,17,16,4755,73,75
0052,17,18,4500,74,76
0052,17,20,4080,74,76
0052,17,22,5025,73,74
0052,17,24,4380,74,76
0052,17,26,4410,75,76
0052,17,28,4575,74,75
0052,17,30,4140,74,76
0052,17,32,4050,77,84
0052,17,34,4410,73,73
0052,17,36,3780,75,78
0052,17,38,4530,74,74
0052,17,40,3600,75,76
0052,17,42,4080,74,75
0052,17,44,3960,74,76
0052,17,46,4215,75,76
0052,17,48,3855,75,77
0052,17,50,4095,73,74
0052,17,52,4200,75,76
0052,17,54,3720,76,78
0052,17,56,3270,76,76
0052,17,58,3330,74,76
0052,18,0,4095,74,76
0052,18,2,3525,74,75
0052,18,4,3255,75,76
0052,18,6,3360,76,82
0052,18,8,3630,74,75
0052,18,10,3420,75,76
0052,18,12,3525,74,76
0052,18,14,3825,74,76
0052,18,16,3735,74,75
0052,18,18,3615,75,76
0052,18,20,3405,73,74
0052,18,22,3555,75,79
0052,18,24,3210,75,76
0052,18,26,3390,74,76
0052,18,28,3180,74,75
0055,15,30,3480,82,85
0055,15,32,4080,81,84
0055,15,34,4080,80,81
0055,15,36,4095,79,79
0055,15,38,4185,78,80
0055,15,40,4380,78,79
0055,15,42,4560,78,79
0055,15,44,4410,78,80
0055,15,46,4245,78,78
0055,15,48,4425,77,80
0055,15,50,4320,78,79
0055,15,52,4320,78,80
0055,15,54,4170,79,80
0055,15,56,4245,78,79
0055,15,58,4200,78,80
0055,16,0,3720,79,80
0055,16,2,4185,79,80
0055,16,4,4065,78,80
0055,16,6,4395,77,80
0055,16,8,4215,78,78
0055,16,10,3645,78,79
0055,16,12,4110,77,80
0055,16,14,3720,79,80
0055,16,16,4020,79,80
0055,16,18,4305,79,80
0055,16,20,3945,78,80
0055,16,22,3885,77,77
0055,16,24,4140,78,82
0055,16,26,3915,78,80
0055,16,28,3495,80,82
0055,16,30,3930,78,79
0055,16,32,4245,77,78
0055,16,34,4035,79,82
0055,16,36,4005,78,80
0055,16,38,3930,80,83
0055,16,40,4560,78,79
0055,16,42,3780,79,82
0055,16,44,3915,78,80
0055,16,46,4410,78,80
0055,16,48,4050,78,79
0055,16,50,3870,78,80
0055,16,52,4155,79,80
0055,16,54,4020,78,80
0055,16,56,4320,77,80
0055,16,58,4350,78,79
0055,17,0,3915,79,80
0055,17,2,3645,79,80
0055,17,4,4020,79,81
0055,17,6,4170,78,81
0055,17,8,3765,77,78
0055,17,10,3555,80,84
0055,17,12,4095,77,79
0055,17,14,4260,78,80
0055,17,16,4860,76,79
0055,17,18,4575,76,79
0055,17,20,4200,77,79
0055,17,22,4905,75,78
0055,17,24,4170,78,80
0055,17,26,4110,78,78
0055,17,28,4500,77,78
0055,17,30,4335,78,78
0055,17,32,3945,79,83
0055,17,34,4065,77,77
0055,17,36,3855,78,81
0055,17,38,4575,78,78
0055,17,40,3840,79,81
0055,17,42,4215,76,78
0055,17,44,3855,77,80
0055,17,46,4290,77,78
0055,17,48,3945,79,80
0055,17,50,3855,78,80
0055,17,52,4260,78,79
0055,17,54,3600,79,80
0055,17,56,3465,78,79
0055,17,58,3225,79,79
0055,18,0,4125,77,80
0055,18,2,3600,77,78
0055,18,4,3495,77,80
0055,18,6,3435,78,81
0055,18,8,3615,78,79
0055,18,10,3195,80,80
0055,18,12,3855,78,79
0055,18,14,3795,77,79
0055,18,16,3690,78,79
0055,18,18,3795,78,79
0055,18,20,3450,77,79
0055,18,22,3495,80,85
0055,18,24,3405,78,79
0055,18,26,3255,78,81
0055,18,28,3495,78,80
0058,15,30,1560,84,85
0058,15,32,1290,86,90
0058,15,34,1965,82,84
0058,15,36,1770,81,86
0058,15,38,1695,80,82
0058,15,40,1755,79,82
0058,15,42,1860,81,84
0058,15,44,1755,81,84
0058,15,46,1500,81,82
0058,15,48,1875,80,82
0058,15,50,1665,81,84
0058,15,52,1665,81,84
0058,15,54,1620,81,83
0058,15,56,2040,80,81
0058,15,58,1380,82,86
0058,16,0,1575,80,80
0058,16,2,1470,80,84
0058,16,4,1425,80,82
0058,16,6,1800,80,80
0058,16,8,1515,80,82
0058,16,10,1500,80,84
0058,16,12,1605,78,80
0058,16,14,1680,82,88
0058,16,16,1755,80,82
0058,16,18,1470,80,82
0058,16,20,1560,81,84
0058,16,22,1545,80,81
0058,16,24,1560,82,88
0058,16,26,1815,79,82
0058,16,28,1335,82,85
0058,16,30,1380,81,84
0058,16,32,1785,77,79
0058,16,34,1470,82,86
0058,16,36,1635,81,84
0058,16,38,1335,81,84
0058,16,40,2055,81,83
0058,16,42,1320,81,88
0058,16,44,1965,81,85
0058,16,46,1425,79,81
0058,16,48,1755,82,86
0058,16,50,1695,81,82
0058,16,52,1875,81,88
0058,16,54,1515,82,84
0058,16,56,1575,80,84
0058,16,58,1635,80,82
0058,17,0,1545,80,83
0058,17,2,1380,82,88
0058,17,4,1650,83,84
0058,17,6,1545,82,84
0058,17,8,1395,81,84
0058,17,10,1545,82,85
0058,17,12,1560,78,80
0058,17,14,1740,80,82
0058,17,16,1395,80,82
0058,17,18,1845,79,82
0058,17,20,1545,79,81
0058,17,22,1665,80,80
0058,17,24,1575,81,83
0058,17,26,1560,79,80
0058,17,28,1800,83,85
0058,17,30,1875,81,84
0058,17,32,1665,79,82
0058,17,34,1440,80,84
0058,17,36,1635,80,82
0058,17,38,1680,81,84
0058,17,40,1395,82,86
0058,17,42,1560,80,82
0058,17,44,1575,80,80
0058,17,46,1785,80,82
0058,17,48,1380,82,86
0058,17,50,1530,81,84
0058,17,52,1425,79,81
0058,17,54,1395,81,82
0058,17,56,1620,80,82
0058,17,58,1380,82,86
0058,18,0,1560,79,80
0058,18,2,1395,79,82
0058,18,4,1290,79,80
0058,18,6,1440,80,82
0058,18,8,1350,80,83
0058,18,10,1065,81,82
0058,18,12,1320,78,81
0058,18,14,1275,79,83
0058,18,16,1350,80,82
0058,18,18,1380,82,87
0058,18,20,1350,80,82
0058,18,22,1365,84,88
0058,18,24,1170,81,84
0058,18,26,1095,82,84
0058,18,28,1065,81,85
0063,15,30,1530,94,96
0063,15,32,1455,93,94
0063,15,34,1875,94,100
0063,15,36,1590,91,98
0063,15,38,1665,91,96
0063,15,40,1440,91,98
0063,15,42,1665,91,98
0063,15,44,1845,90,94
0063,15,46,1665,89,90
0063,15,48,1665,95,100
0063,15,50,1620,89,94
0063,15,52,1530,92,97
0063,15,54,1455,91,96
0063,15,56,1905,91,96
0063,15,58,1545,94,96
0063,16,0,1755,92,96
0063,16,2,1305,92,92
0063,16,4,1650,92,98
0063,16,6,1710,90,94
0063,16,8,1665,91,98
0063,16,10,1470,92,94
0063,16,12,1260,93,98
0063,16,14,1635,92,94
0063,16,16,1500,91,95
0063,16,18,1530,91,98
0063,16,20,1500,91,94
0063,16,22,1665,92,96
0063,16,24,1485,93,97
0063,16,26,1455,93,98
0063,16,28,1425,87,92
0063,16,30,1440,92,98
0063,16,32,1545,92,100
0063,16,34,1590,95,100
0063,16,36,1230,93,96
0063,16,38,1380,90,94
0063,16,40,1875,93,94
0063,16,42,1425,92,94
0063,16,44,2040,94,100
0063,16,46,1410,96,98
0063,16,48,1755,94,102
0063,16,50,1515,98,101
0063,16,52,1785,92,96
0063,16,54,1590,90,94
0063,16,56,1380,94,97
0063,16,58,1455,94,100
0063,17,0,1905,92,98
0063,17,2,1560,92,95
0063,17,4,1575,93,100
0063,17,6,1725,94,98
0063,17,8,1485,92,94
0063,17,10,1425,89,100
0063,17,12,1635,89,90
0063,17,14,1875,93,96
0063,17,16,1785,90,96
0063,17,18,1575,89,94
0063,17,20,1635,88,89
0063,17,22,1770,90,93
0063,17,24,1455,92,97
0063,17,26,1575,92,96
0063,17,28,1860,92,100
0063,17,30,1755,88,90
0063,17,32,1575,88,92
0063,17,34,1410,90,98
0063,17,36,1695,91,94
0063,17,38,1815,89,92
0063,17,40,1440,96,100
0063,17,42,1515,92,96
0063,17,44,1425,94,104
0063,17,46,1665,91,94
0063,17,48,1215,94,96
0063,17,50,1500,93,98
0063,17,52,1515,89,90
0063,17,54,1305,92,94
0063,17,56,1875,89,92
0063,17,58,1590,91,98
0063,18,0,1650,88,93
0063,18,2,1395,90,94
0063,18,4,1470,89,96
0063,18,6,1530,90,92
0063,18,8,1275,90,93
0063,18,10,1185,91,94
0063,18,12,1320,91,100
0063,18,14,1260,90,97
0063,18,16,1365,94,96
0063,18,18,1515,90,94
0063,18,20,1200,97,100
0063,18,22,1200,92,98
0063,18,24,1230,92,101
0063,18,26,1200,88,92
0063,18,28,1155,88,94
0068,15,30,1680,103,106
0068,15,32,1575,104,108
0068,15,34,1845,103,105
0068,15,36,1515,105,106
0068,15,38,1980,101,102
0068,15,40,1185,106,110
0068,15,42,1620,103,107
0068,15,44,1920,102,104
0068,15,46,1605,101,106
0068,15,48,1800,104,110
0068,15,50,1740,101,107
0068,15,52,1605,103,108
0068,15,54,1545,104,111
0068,15,56,1620,102,108
0068,15,58,1800,104,107
0068,16,0,1845,103,106
0068,16,2,1410,101,106
0068,16,4,1695,101,107
0068,16,6,1425,101,104
0068,16,8,1590,101,106
0068,16,10,1590,103,110
0068,16,12,1215,105,110
0068,16,14,1710,102,104
0068,16,16,1470,106,110
0068,16,18,1650,100,104
0068,16,20,1500,105,114
0068,16,22,1800,104,106
0068,16,24,1530,103,105
0068,16,26,1455,104,105
0068,16,28,1620,99,102
0068,16,30,1425,106,112
0068,16,32,1335,104,106
0068,16,34,1590,105,108
0068,16,36,1365,102,105
0068,16,38,1200,103,104
0068,16,40,1650,102,108
0068,16,42,1320,100,106
0068,16,44,1785,102,103
0068,16,46,1305,104,108
0068,16,48,1740,103,105
0068,16,50,1335,103,105
0068,16,52,1650,103,106
0068,16,54,1650,103,108
0068,16,56,1185,108,110
0068,16,58,1560,103,108
0068,17,0,1740,103,104
0068,17,2,1560,103,108
0068,17,4,1650,101,104
0068,17,6,1965,102,108
0068,17,8,1485,107,112
0068,17,10,1245,99,105
0068,17,12,1470,104,108
0068,17,14,1605,104,106
0068,17,16,1785,101,105
0068,17,18,1485,104,114
0068,17,20,1620,99,102
0068,17,22,1635,100,106
0068,17,24,1425,104,108
0068,17,26,1755,102,110
0068,17,28,1665,102,108
0068,17,30,1740,100,103
0068,17,32,1815,98,102
0068,17,34,1335,103,111
0068,17,36,1755,101,104
0068,17,38,1470,103,111
0068,17,40,1590,101,106
0068,17,42,1530,102,107
0068,17,44,1395,105,117
0068,17,46,1485,104,108
0068,17,48,1530,102,108
0068,17,50,1545,102,107
0068,17,52,1665,102,106
0068,17,54,1455,102,107
0068,17,56,1770,101,103
0068,17,58,1605,100,103
0068,18,0,1755,97,100
0068,18,2,1335,102,105
0068,18,4,1440,102,108
0068,18,6,1545,101,104
0068,18,8,1365,100,102
0068,18,10,1425,101,106
0068,18,12,1320,99,104
0068,18,14,1515,100,103
0068,18,16,1410,106,109
0068,18,18,1740,98,100
0068,18,20,1215,106,112
0068,18,22,1245,100,111
0068,18,24,1155,104,110
0068,18,26,1200,101,108
0068,18,28,1455,99,102
0070,15,30,1530,104,106
0070,15,32,1635,103,106
0070,15,34,1785,102,106
0070,15,36,1500,103,104
0070,15,38,1950,101,105
0070,15,40,1215,103,108
0070,15,42,1485,103,106
0070,15,44,1830,103,108
0070,15,46,1530,101,107
0070,15,48,1785,102,104
0070,15,50,1620,101,107
0070,15,52,1635,104,108
0070,15,54,1485,105,109
0070,15,56,1575,102,108
0070,15,58,1740,104,106
0070,16,0,1710,104,108
0070,16,2,1380,100,104
0070,16,4,1620,101,106
0070,16,6,1425,102,106
0070,16,8,1605,102,106
0070,16,10,1530,103,109
0070,16,12,1215,104,111
0070,16,14,1530,103,106
0070,16,16,1425,104,108
0070,16,18,1635,102,106
0070,16,20,1485,104,110
0070,16,22,1830,102,104
0070,16,24,1365,105,110
0070,16,26,1470,102,104
0070,16,28,1620,100,103
0070,16,30,1500,102,104
0070,16,32,1410,102,106
0070,16,34,1710,103,108
0070,16,36,1335,105,108
0070,16,38,1155,102,104
0070,16,40,1635,103,112
0070,16,42,1365,102,106
0070,16,44,1905,100,101
0070,16,46,1410,103,106
0070,16,48,1740,102,106
0070,16,50,1470,101,106
0070,16,52,1695,103,106
0070,16,54,1560,102,106
0070,16,56,1260,105,106
0070,16,58,1530,103,106
0070,17,0,1695,102,105
0070,17,2,1590,102,106
0070,17,4,1590,106,114
0070,17,6,1905,102,110
0070,17,8,1530,106,108
0070,17,10,1290,98,102
0070,17,12,1440,104,110
0070,17,14,1620,103,107
0070,17,16,1650,103,107
0070,17,18,1665,101,104
0070,17,20,1695,99,100
0070,17,22,1590,101,106
0070,17,24,1455,102,104
0070,17,26,1845,101,108
0070,17,28,1605,102,108
0070,17,30,1695,100,104
0070,17,32,1575,98,100
0070,17,34,1395,102,109
0070,17,36,1845,100,103
0070,17,38,1545,106,112
0070,17,40,1680,102,108
0070,17,42,1575,103,106
0070,17,44,1425,103,106
0070,17,46,1470,104,108
0070,17,48,1710,102,106
0070,17,50,1515,101,104
0070,17,52,1665,104,108
0070,17,54,1350,102,105
0070,17,56,1530,100,102
0070,17,58,1530,100,102
0070,18,0,1845,96,98
0070,18,2,1320,104,108
0070,18,4,1380,102,106
0070,18,6,1620,101,102
0070,18,8,1395,103,104
0070,18,10,1545,100,102
0070,18,12,1350,100,104
0070,18,14,1455,101,103
0070,18,16,1380,105,108
0070,18,18,1650,97,100
0070,18,20,1230,108,114
0070,18,22,1215,101,112
0070,18,24,1125,105,112
0070,18,26,1275,102,110
0070,18,28,1440,100,103
0074,15,30,1710,104,104
0074,15,30,2190,103,108
0074,15,32,1695,104,105
0074,15,32,2700,98,102
0074,15,34,2370,100,105
0074,15,34,1575,107,114
0074,15,36,2580,99,101
0074,15,36,1485,105,108
0074,15,38,2370,101,103
0074,15,38,1830,105,108
0074,15,40,1440,102,106
0074,15,40,2400,98,100
0074,15,42,2280,99,104
0074,15,42,1455,104,107
0074,15,44,2295,99,104
0074,15,44,1785,106,110
0074,15,46,1560,104,107
0074,15,46,2625,99,101
0074,15,48,1710,102,106
0074,15,48,2505,98,100
0074,15,50,1590,104,106
0074,15,50,2220,100,104
0074,15,52,2370,101,104
0074,15,52,1620,107,110
0074,15,54,1575,105,106
0074,15,54,2145,98,100
0074,15,56,2505,99,101
0074,15,56,1500,101,102
0074,15,58,2160,101,104
0074,15,58,1650,107,108
0074,16,0,2025,99,102
0074,16,0,1725,105,111
0074,16,2,1455,104,110
0074,16,2,2160,102,109
0074,16,4,2100,99,100
0074,16,4,1620,104,107
0074,16,6,1410,106,107
0074,16,6,2040,101,104
0074,16,8,1950,101,104
0074,16,8,1605,105,109
0074,16,10,1455,106,114
0074,16,10,1815,100,102
0074,16,12,2355,100,104
0074,16,12,1185,106,112
0074,16,14,1695,105,108
0074,16,14,2655,100,102
0074,16,16,1425,108,109
0074,16,16,2010,102,106
0074,16,18,1500,106,110
0074,16,18,2130,102,106
0074,16,20,1680,105,110
0074,16,20,2160,100,104
0074,16,22,2520,99,101
0074,16,22,1980,105,110
0074,16,24,2145,101,104
0074,16,24,1545,104,110
0074,16,26,2355,101,104
0074,16,26,1470,106,112
0074,16,28,2025,99,101
0074,16,28,1560,103,106
0074,16,30,2175,98,103
0074,16,30,1440,104,108
0074,16,32,1545,105,106
0074,16,32,2580,98,102
0074,16,34,2205,100,102
0074,16,34,1740,103,109
0074,16,36,1875,101,106
0074,16,36,1500,106,108
0074,16,38,2310,99,100
0074,16,38,1245,104,106
0074,16,40,2055,102,104
0074,16,40,1500,104,113
0074,16,42,1335,106,115
0074,16,42,2520,98,101
0074,16,44,1815,104,107
0074,16,44,2655,98,104
0074,16,46,2445,99,101
0074,16,46,1530,106,110
0074,16,48,1545,101,103
0074,16,48,2535,99,102
0074,16,50,1515,103,108
0074,16,50,2145,98,102
0074,16,52,1440,107,112
0074,16,52,2025,98,102
0074,16,54,2385,99,100
0074,16,54,1605,104,112
0074,16,56,1350,107,110
0074,16,56,1875,101,102
0074,16,58,2130,98,102
0074,16,58,1695,106,109
0074,17,0,2250,100,110
0074,17,0,1575,106,110
0074,17,2,1935,98,102
0074,17,2,1455,105,109
0074,17,4,2265,101,104
0074,17,4,1545,104,110
0074,17,6,1845,103,110
0074,17,6,2355,96,101
0074,17,8,2355,98,102
0074,17,8,1755,106,108
0074,17,10,2475,97,100
0074,17,10,1140,102,104
0074,17,12,2520,100,102
0074,17,12,1590,106,113
0074,17,14,2220,98,100
0074,17,14,1680,107,114
0074,17,16,2460,98,103
0074,17,16,1605,105,110
0074,17,18,2565,98,99
0074,17,18,1620,104,108
0074,17,20,1740,101,105
0074,17,20,2160,100,105
0074,17,22,1665,104,110
0074,17,22,2130,96,101
0074,17,24,2400,98,102
0074,17,24,1500,104,108
0074,17,26,1800,103,107
0074,17,26,1875,97,98
0074,17,28,2490,98,104
0074,17,28,1485,104,108
0074,17,30,1695,102,105
0074,17,30,2145,99,102
0074,17,32,2145,98,102
0074,17,32,1635,101,104
0074,17,34,1365,108,113
0074,17,34,1995,101,104
0074,17,36,2475,99,102
0074,17,36,1725,101,106
0074,17,38,1605,109,114
0074,17,38,1860,105,112
0074,17,40,1875,100,104
0074,17,40,1770,106,110
0074,17,42,2445,96,101
0074,17,42,1545,107,112
0074,17,44,1995,102,111
0074,17,44,1515,105,107
0074,17,46,1575,109,116
0074,17,46,2010,101,105
0074,17,48,1650,104,106
0074,17,48,1890,99,104
0074,17,50,1935,101,106
0074,17,50,1545,103,106
0074,17,52,1560,106,110
0074,17,52,1860,99,104
0074,17,54,1680,99,102
0074,17,54,1305,105,108
0074,17,56,1500,102,103
0074,17,56,1905,98,100
0074,17,58,2055,99,102
0074,17,58,1485,104,106
0074,18,0,2190,100,102
0074,18,0,1635,101,104
0074,18,2,1290,105,110
0074,18,2,1830,101,105
0074,18,4,1770,102,110
0074,18,4,1365,104,114
0074,18,6,1710,104,106
0074,18,6,1695,97,99
0074,18,8,1230,102,106
0074,18,8,1650,100,108
0074,18,10,1605,103,105
0074,18,10,2010,98,100
0074,18,12,1260,105,108
0074,18,12,1500,102,106
0074,18,14,1500,105,106
0074,18,14,1935,100,104
0074,18,16,1410,104,106
0074,18,16,1800,100,102
0074,18,18,1695,99,104
0074,18,18,1845,99,104
0074,18,20,1575,102,106
0074,18,20,1260,109,121
0074,18,22,1185,103,106
0074,18,22,1215,104,112
0074,18,24,1965,98,102
0074,18,24,1050,104,106
0074,18,26,1725,99,100
0074,18,26,1170,102,108
0074,18,28,1560,101,110
0074,18,28,1365,102,104
0078,15,30,1530,118,124
0078,15,30,2400,100,106
0078,15,32,1800,109,114
0078,15,32,2595,95,100
0078,15,34,1425,111,116
0078,15,34,2310,98,102
0078,15,36,2445,96,98
0078,15,36,1635,110,113
0078,15,38,2505,96,98
0078,15,38,1830,108,110
0078,15,40,2220,98,100
0078,15,40,1425,110,113
0078,15,42,2160,99,105
0078,15,42,1530,114,119
0078,15,44,2445,94,96
0078,15,44,1710,114,119
0078,15,46,2475,95,100
0078,15,46,1680,110,118
0078,15,48,2490,98,102
0078,15,48,1920,112,116
0078,15,50,1500,111,120
0078,15,50,2190,96,97
0078,15,52,1545,115,122
0078,15,52,2175,99,101
0078,15,54,1425,111,114
0078,15,54,2250,96,98
0078,15,56,2250,98,102
0078,15,56,1575,108,110
0078,15,58,1395,115,117
0078,15,58,2055,100,102
0078,16,0,1530,110,116
0078,16,0,2025,99,101
0078,16,2,1980,98,104
0078,16,2,1380,113,116
0078,16,4,2250,96,102
0078,16,4,1380,109,112
0078,16,6,1260,118,126
0078,16,6,1980,99,99
0078,16,8,1275,112,116
0078,16,8,2130,98,102
0078,16,10,1515,112,114
0078,16,10,2145,98,100
0078,16,12,1470,111,113
0078,16,12,2250,98,103
0078,16,14,2685,97,98
0078,16,14,1710,110,114
0078,16,16,2055,98,102
0078,16,16,1440,112,114
0078,16,18,1290,113,119
0078,16,18,2025,98,99
0078,16,20,2220,98,102
0078,16,20,1725,113,117
0078,16,22,1695,111,118
0078,16,22,2685,98,101
0078,16,24,2250,95,98
0078,16,24,1815,111,114
0078,16,26,2265,99,102
0078,16,26,1485,114,116
0078,16,28,2130,99,102
0078,16,28,1485,110,112
0078,16,30,1905,97,102
0078,16,30,1455,108,111
0078,16,32,1695,112,118
0078,16,32,2550,95,100
0078,16,34,2550,96,98
0078,16,34,1665,111,116
0078,16,36,1425,111,118
0078,16,36,1980,97,99
0078,16,38,2385,97,98
0078,16,38,1890,110,113
0078,16,40,2025,100,103
0078,16,40,1110,111,120
0078,16,42,2325,95,98
0078,16,42,1515,114,117
0078,16,44,1680,112,116
0078,16,44,2400,97,99
0078,16,46,1740,110,112
0078,16,46,2130,97,100
0078,16,48,1590,112,114
0078,16,48,2190,98,102
0078,16,50,1500,114,118
0078,16,50,2205,98,103
0078,16,52,1500,113,122
0078,16,52,2175,97,100
0078,16,54,1710,109,111
0078,16,54,2295,98,103
0078,16,56,1815,98,102
0078,16,56,1560,112,115
0078,16,58,2205,100,101
0078,16,58,1455,112,118
0078,17,0,1485,113,117
0078,17,0,2160,99,102
0078,17,2,1530,108,110
0078,17,2,1845,96,100
0078,17,4,1515,110,114
0078,17,4,2175,100,106
0078,17,6,2175,95,102
0078,17,6,1665,111,116
0078,17,8,1800,112,116
0078,17,8,2100,96,100
0078,17,10,1350,112,116
0078,17,10,2160,95,102
0078,17,12,2310,99,102
0078,17,12,1620,111,120
0078,17,14,1320,112,120
0078,17,14,2295,99,102
0078,17,16,2340,95,102
0078,17,16,1905,107,112
0078,17,18,2325,98,106
0078,17,18,1620,114,120
0078,17,20,1680,111,116
0078,17,20,2430,95,99
0078,17,22,1635,110,116
0078,17,22,2160,98,100
0078,17,24,1860,99,104
0078,17,24,1470,112,116
0078,17,26,1620,109,112
0078,17,26,1965,98,102
0078,17,28,1560,112,116
0078,17,28,2010,98,105
0078,17,30,2100,98,104
0078,17,30,1440,111,119
0078,17,32,2280,97,100
0078,17,32,1515,107,110
0078,17,34,1365,110,116
0078,17,34,2055,97,100
0078,17,36,2400,96,98
0078,17,36,1680,108,113
0078,17,38,1635,114,120
0078,17,38,2010,98,101
0078,17,40,2025,110,112
0078,17,40,1920,97,100
0078,17,42,1545,113,118
0078,17,42,2445,94,98
0078,17,44,1710,112,118
0078,17,44,2100,97,100
0078,17,46,1680,109,115
0078,17,46,1950,98,104
0078,17,48,1875,98,100
0078,17,48,1725,112,116
0078,17,50,1665,108,114
0078,17,50,2100,96,99
0078,17,52,1860,98,100
0078,17,52,1500,110,112
0078,17,54,1830,97,100
0078,17,54,1260,112,116
0078,17,56,1215,110,118
0078,17,56,1875,97,100
0078,17,58,2100,97,100
0078,17,58,1335,111,113
0078,18,0,1485,112,117
0078,18,0,2220,99,102
0078,18,2,1410,111,113
0078,18,2,1830,99,101
0078,18,4,1335,113,119
0078,18,4,1710,96,98
0078,18,6,1785,96,100
0078,18,6,1410,113,120
0078,18,8,1590,98,102
0078,18,8,1170,110,112
0078,18,10,1995,96,102
0078,18,10,1395,107,110
0078,18,12,1545,98,101
0078,18,12,1200,112,116
0078,18,14,1965,97,102
0078,18,14,1515,115,120
0078,18,16,1320,110,114
0078,18,16,1605,98,104
0078,18,18,1350,111,113
0078,18,18,1980,98,100
0078,18,20,1710,96,100
0078,18,20,1335,110,118
0078,18,22,1110,112,118
0078,18,22,1275,101,103
0078,18,24,1050,115,122
0078,18,24,1665,98,102
0078,18,26,1065,114,118
0078,18,26,1785,98,104
0078,18,28,1050,110,112
0078,18,28,1575,99,101
0083,15,30,3360,118,123
0083,15,32,3645,109,113
0083,15,34,2790,113,116
0083,15,36,3195,111,114
0083,15,38,3420,112,114
0083,15,40,3330,112,117
0083,15,42,2970,113,119
0083,15,44,3165,112,117
0083,15,46,3585,109,111
0083,15,48,3345,113,117
0083,15,50,3120,111,115
0083,15,52,3240,112,115
0083,15,54,3465,110,113
0083,15,56,2970,111,112
0083,15,58,2610,113,116
0083,16,0,2970,113,116
0083,16,2,2610,113,115
0083,16,4,3105,111,113
0083,16,6,3045,114,120
0083,16,8,2775,114,125
0083,16,10,3105,113,117
0083,16,12,3270,111,115
0083,16,14,3855,110,113
